id	smiles	Carbon	Cyclic nitrogen	Heavy atoms	Acyclic double bonds	Cyclic single bonds	Cyclic double bonds	H-bond acceptor sites	H-bond acceptor atoms	Cyclic divalent nodes	Cyclic trivalent nodes	n
mol3991	CNC1=C(O)ON=C1C1OC=CO1	7	1	13	0	7	3	10	6	6	4	4.54
mol3992	CC(=O)C(=NO)C1CCC1O	7	0	11	2	4	0	7	4	2	2	4.01
mol3993	NC12CN3CC1CC2COCC3	9	1	12	0	13	0	4	3	7	3	5.10
mol3994	CC1OCC1(CN)C(=O)N(O)C=O	7	0	13	2	4	0	10	6	2	1	4.40
mol3995	CC1C2C(N)C3CC1(O)C1N3C21C	10	1	13	0	12	0	4	3	1	6	5.33
mol3996	CC1OC(OC=C)C(C)(C)S1(=O)=O	8	0	13	3	5	0	8	4	1	2	5.03
mol3997	CNN=CN(CC#CC#C)N1CC1	9	1	13	1	3	0	4	4	2	1	3.87
mol3998	CC1CC2NC1C(C)CNC2C#C	11	2	13	0	10	0	2	2	4	5	4.07
mol3999	CCOC1=C(CCC#C)C(O)=CS1	10	0	13	0	3	2	4	2	2	3	4.54
mol4000	CNC1C2C3CCC(=C)C2CC13C	12	0	13	1	11	0	1	1	3	5	4.72
mol4001	CC1C2C3C4OC1C4C1(N)CC1N23	10	1	13	0	15	0	4	3	2	8	5.09
mol4002	NCC1(N)C2NC3CNC2(C#C)C13	9	2	13	0	10	0	4	4	3	3	4.54
mol4003	CC12OCC3CC(O)(C#N)C1C2N3	9	1	13	0	11	0	6	4	4	3	4.97
mol4004	CCOC1(CC(O)CC1CN)C#C	10	0	13	0	5	0	5	3	2	2	5.07
mol4005	CC#CC1(NCC=CC1C)C=NN	10	1	13	1	5	1	3	3	4	1	4.55
mol4006	CNC(CO)C(C)(C=O)C=NO	7	0	12	2	0	0	8	5	0	0	4.25
mol4007	CC1(N)C(O)COC1C1=NSC=C1	8	1	13	0	8	2	6	4	6	3	4.34
mol4008	CNC1C2C(N)CNC(=O)C12OC	8	1	13	1	8	0	7	5	2	4	4.47
mol4009	CC1ON=COC(=O)CC(C)=C1	8	1	12	1	7	2	7	4	6	3	4.84
mol4010	CC12CCCN=CN1CC2(N)C#C	10	2	13	0	9	1	3	3	6	1	4.77
mol4011	CCC(CN)(C=NO)C1(N)COC1	8	0	13	1	4	0	7	5	3	0	4.47
mol4012	CC1CCCOC1(C#N)C1(O)CC1	10	0	13	0	9	0	5	3	6	1	5.48
mol4013	NCC1C=CC23CC(CNC2)NC13	10	2	13	0	12	1	3	3	7	3	4.41
mol4014	CN1NC(=NC=C)C2=COCC12C	9	2	13	2	8	1	5	4	4	3	3.61
mol4015	CC(N)C(C)NC1=NNC(CN)=C1	8	2	13	0	3	2	5	5	3	2	4.68
mol4016	CC=CC1ON=C(C)C(C=O)C1=C	10	1	13	3	5	1	5	3	2	4	4.09
mol4017	COC(=C)C1C2CC2CC11CC1	11	0	12	1	10	0	2	1	4	3	5.24
mol4018	CC1(CO)C=CC(N)=CC(=O)C1=C	10	0	13	2	5	2	5	3	3	3	3.83
mol4019	CC1(C)CCC2=C(N)C=NN12	8	2	11	0	7	2	3	3	4	3	5.03
mol4020	CC12CC(N)(C1)C1CC2C2NC12	10	1	12	0	13	0	2	2	4	4	5.20
mol4021	CNC1C(C)C2C=CC(=O)NC12	9	1	12	1	8	1	4	3	3	5	4.11
mol4022	CC(OCC(C)(C)N)C(N)C(N)=N	8	0	13	1	0	0	6	5	0	0	4.87
mol4023	CC1C2C(OC(=O)C1O)C2(O)CN	8	0	13	1	8	0	9	5	1	5	4.81
mol4024	CN=C1N=C(C)N2CCC=CC2=N1	9	3	13	1	7	4	4	4	6	4	3.65
mol4025	CCC1(C)CC(C)(O)C(N1)C=C	10	1	12	1	5	0	3	2	2	1	4.94
mol4026	CC1=C(CC#N)CCNCC(=N)N1	9	2	13	1	7	1	4	4	5	3	4.32
mol4027	NC(C=CC#C)C12CC(CNC1)N2	10	2	13	1	8	0	3	3	5	1	3.94
mol4028	CC12CCCC3C1N3C1CC1C2=O	11	1	13	1	14	0	3	2	4	6	4.28
mol4029	C1CC2(CC3CON=CC2CO3)N1	9	2	13	0	14	1	6	4	10	2	4.08
mol4030	CC(C)CC(O)C(=C)CC(N)C#C	11	0	13	1	0	0	3	2	0	0	4.76
mol4031	CC1CC1C(N)C1(O)C=CC2NC12	10	1	13	0	9	1	4	3	4	4	4.68
mol4032	CC(C)C(C)C12CN1C=NNCC2	10	3	13	0	8	1	3	3	6	1	4.84
mol4033	CC12OC3(COCC3C1C2O)C#N	9	0	13	0	11	0	7	4	4	3	5.06
mol4034	CC1OC(=C)C=CC2CCN2C1C	11	1	13	1	10	1	3	2	5	5	4.32
mol4035	CC(=CN)C1=NNCCCOCC1	9	2	13	1	8	1	5	4	8	1	3.91
mol4036	CC(C=O)C=C1CNCC2OC2C1	10	1	13	2	9	0	5	3	5	3	4.06
mol4037	CC1(C)CC(=O)C=C(CN1)C(O)=O	9	1	13	2	6	1	7	4	4	2	3.86
mol4038	CCOC12CC(C)(CO1)C=C2	9	0	11	0	7	1	4	2	5	0	5.14
mol4039	CC12C3C1N(CCC3O)CCC2N	10	1	13	0	12	0	4	3	4	5	5.07
mol4040	COC12C(N)CC1CC(C)C2=C	10	0	12	1	8	0	3	2	2	4	4.81
mol4041	CC1=C2CC3COC(CO1)(O2)C3N	9	0	13	0	12	1	7	4	6	4	4.15
mol4042	CCC1C=C2COC3C(C)C1C23	11	0	12	0	10	1	2	1	3	6	4.85
mol4043	C1C=CC23CC1=CC(N2)C=C3	10	1	11	0	10	3	1	1	8	2	4.32
mol4044	C1C2CC3NC4C5CC4C(C3C5)N12	11	2	13	0	17	0	2	2	5	8	5.26
mol4045	NC(=N)C(C=C)C1CCNCC=C1	10	1	13	2	6	1	3	3	6	1	4.70
mol4046	CC(N)C1C2CNCC(O)C12CO	9	1	13	0	8	0	6	4	3	3	5.26
mol4047	CC=CC1C=CC(=C)S(=O)(=O)N1O	8	1	13	4	5	1	7	4	2	3	4.09
mol4048	C1CC23OCC(OC=C2)C32OC12	9	0	12	0	14	1	6	3	8	2	5.06
mol4049	CC1=NN(CC2=C(C)C=NO2)CC1	9	3	13	0	7	3	5	4	6	4	4.52
mol4050	C=CC1(CC2COC2)C2CC1NC2	11	1	13	1	11	0	3	2	6	3	4.59
mol4051	CCC(C(OC)C1CO1)C1CN1	9	1	12	0	6	0	5	3	4	2	5.67
mol4052	CC1=NC2C(=C)CC3(CO3)C2=NN1	9	3	13	1	11	2	5	4	6	4	4.31
mol4053	CC1=NN=C(C)C(N)(CN)C1(C)N	8	2	13	0	4	2	5	5	2	2	4.00
mol4054	CCC1=CN(C=COC)C(=O)N=C1	9	2	13	2	3	3	6	4	3	3	3.67
mol4055	CC1OC2(CO)CC1(C)C2CN	9	0	12	0	7	0	5	3	2	2	5.48
mol4056	CC1N(C)CC2CCC2OS1(=O)=O	8	1	13	2	10	0	7	4	4	4	5.10
mol4057	OC12CCC1CNC(C2)C1CC1	10	1	12	0	12	0	3	2	7	3	5.56
mol4058	CCC1=CCC2(C)CC1NC2=O	10	1	12	1	8	1	3	2	4	3	4.86
mol4059	CC(=O)C(=C)CC1C2N1CCC2=O	10	1	13	3	7	0	5	3	2	4	3.78
mol4060	NC1CC=CCC(=C)C1=CNC=N	10	0	13	3	6	1	3	3	4	3	3.95
mol4061	CC1(COC=CC1=CC#N)OC=O	9	0	13	2	5	1	7	4	4	1	3.94
mol4062	CC1C2C(O)CC(N)(CN)C(C)N12	9	1	13	0	8	0	5	4	1	5	5.20
mol4063	CNC1=C2OC(CN)C(=O)N2N=C1	7	2	13	1	7	2	8	6	3	5	3.88
mol4064	CC1C(C)(CO)C11C(=O)NOC1=O	8	1	13	2	8	0	9	5	2	3	4.56
mol4065	CC12CC34CC3CCC4C1ON=C2	11	1	13	0	14	1	3	2	7	3	4.81
mol4066	CC1CNCCNN=C1CCCO	9	3	13	0	7	1	5	4	6	2	4.43
mol4067	C1C23OCCC12C1=NC=NC1=NO3	8	3	13	0	13	3	7	5	9	2	3.94
mol4068	NN1CC(=C)C2(CN2)S1(=O)=O	5	2	11	3	8	0	7	5	3	2	4.70
mol4069	CC1=COC=CC2=CCN3C(C1)C23	11	1	13	0	11	3	3	2	7	5	3.98
mol4070	CC1C(N)C(N)C2(CN1C2)C=C	9	1	12	1	8	0	3	3	2	4	4.43
mol4071	CCN1N=CC(=CC)C(C)C1C#C	11	2	13	1	5	1	2	2	2	4	3.92
mol4072	N=C1NCC(=O)OC=CC1C#C	8	1	12	2	7	1	6	4	5	3	4.47
mol4073	CC1C2CC3C(CC(N)=N)N1C3C2	10	1	13	1	10	0	3	3	2	6	5.02
mol4074	C=C(C#C)C1=NNC(=NC1=C)C#C	10	3	13	2	4	2	3	3	3	3	3.59
mol4075	CCC1(NN=C(CN)CC1=C)C#C	10	2	13	1	5	1	3	3	3	2	4.51
mol4076	CC(C(O)C#N)C(=C)C1CNC1	9	1	12	1	4	0	4	3	3	1	5.02
mol4077	CC1C2C3C2C(=C)C11NC(=N)NC31	10	2	13	2	13	0	3	3	2	7	4.80
mol4078	CC1(C)C2C(O)CC(=C)N2C1=O	9	1	12	2	8	0	5	3	1	5	4.65
mol4079	CCC1=C(Cl)C(CCCC=C)=NS1	10	1	13	1	3	2	1	1	2	3	4.18
mol4080	CC1C(CCN)C(O)C1C1CCN1	10	1	13	0	8	0	4	3	3	5	5.04
mol4081	CCC12NC3CN(CC13O)CC2O	9	2	13	0	11	0	6	4	4	3	5.11
mol4082	CC1(C)CC(=C)C2(CC2CN)CO1	11	0	13	1	9	0	3	2	4	2	4.65
mol4083	CC#CC1=CNC(=O)N(C)OCO1	8	2	13	1	7	1	8	5	5	3	4.11
mol4084	CC1(N)CCC11CN=C(CCO)N1	9	2	13	0	8	1	5	4	5	1	4.68
mol4085	CC12CN1NC(=O)C2C1OC=CO1	8	2	13	1	11	1	8	5	6	4	4.83
mol4086	CC12COCC=CC3(N)CNC1C23	10	1	13	0	12	1	4	3	7	2	4.08
mol4087	CC1CC(C1CO)C1(N)C=CC=C1	11	0	13	0	7	2	3	2	5	3	4.11
mol4088	NN=CN(N)CC1=CC(=C)CCC1	9	0	13	2	5	1	4	4	4	2	3.84
mol4089	CCC(=C)CC1(C)C=NN2CC12	10	2	12	1	6	1	2	2	3	2	4.64
mol4090	CC#CC=C(CC=O)C(C#N)C#N	10	0	13	2	0	0	4	3	0	0	4.13
mol4091	CC1OC(=C)C(N)C1C1(N)CNC1	9	1	13	1	9	0	5	4	4	4	4.64
mol4092	CC1(O)C2NC34CC=C(C13)C2(O)C4	10	1	13	0	12	1	5	3	4	3	4.36
mol4093	CC1(C)NC(CN)(C(N)CO)C1N	8	1	13	0	4	0	6	5	1	1	5.13
mol4094	CCN1OCC(=C)C2CC2NC1=O	9	2	13	2	10	0	6	4	4	5	4.61
mol4095	CC(C#N)N1C(C)C2=NOC=C12	8	2	12	0	6	2	5	4	3	4	4.84
mol4096	C=CC1C=CCCN2C=NCCC12	11	2	13	1	10	2	2	2	8	3	4.43
mol4097	CC(=C)C=C1C=CNC(=O)C1C=O	10	1	13	4	5	1	5	3	3	3	3.62
mol4098	CC12CC3C4C(N)C1N2CC34CN	10	1	13	0	12	0	3	3	2	5	5.05
mol4099	OC1C2CCCC(=O)C#CC1O2	9	0	12	1	10	0	6	3	6	4	4.27
mol4100	CC#CC1NC2CCC1CC2	10	1	11	0	9	0	1	1	5	3	5.40
mol4101	CN1C(=CC(Cl)=C1CC(N)=O)C#C	9	1	13	1	3	2	4	3	1	4	4.06
mol4102	CN1C(=O)NC2(CC2)C1=CCC=C	10	2	13	3	8	0	4	3	3	3	4.36
mol4103	CC1=NNC2(C)COC2C11COC1	9	2	13	0	12	1	6	4	7	2	4.68
mol4104	CNCC(=O)C1CCC=C1C=O	9	0	12	2	4	1	5	3	3	2	3.89
mol4105	CCC(N)C1=C(C)C(OC1)=COC	10	0	13	1	4	1	5	3	2	3	4.01
mol4106	CC1N=CNC1=C1CC=CC1(C)C	11	2	13	1	8	2	2	2	6	3	4.32
mol4107	NC1CN2CC3CC1C=CC3(N)C2	10	1	13	0	12	1	3	3	6	4	4.61
mol4108	C=C1C=CC23ON=CC12ONC3=N	8	2	13	2	11	2	7	5	7	2	4.17
mol4109	CCC(O)S(=O)(=O)C1CC(C)CO1	8	0	13	2	5	0	8	4	3	2	5.37
mol4110	CC1C2CC3C1C1CCN1C23C#C	12	1	13	0	13	0	1	1	3	6	5.09
mol4111	NCC(CC#C)N=CNN=CC=C	9	0	13	3	0	0	4	4	0	0	3.55
mol4112	CC=C1OC2C3C2C2(N)CCN3C12	10	1	13	1	13	0	4	3	3	6	4.76
mol4113	CC#CC1=C(N)C(Cl)=C(N1)C1CN1	9	2	13	0	6	2	3	3	3	5	3.92
mol4114	CC(N)C=C1CC2C(C)C(N)C2O1	10	0	13	1	8	0	4	3	2	5	4.63
mol4115	CC(NNS(=O)(=O)C#C)C1CO1	6	0	12	2	3	0	8	5	2	1	4.74
mol4116	CC1=CC=C(C)C2CC2(C)C=C1	12	0	12	0	7	3	0	0	5	3	3.90
mol4117	CC1CC2NC(CC12C)C(=O)NN	9	1	13	1	8	0	5	4	3	3	4.99
mol4118	CC1=CC2C3CC2(C)C2OC1C32	11	0	12	0	12	1	2	1	3	6	4.73
mol4119	CC1CN=C2CC3=NOCCN3N12	8	4	13	0	12	2	6	5	7	5	4.32
mol4120	CCC1=CC(=NO)C2OC=COC12	9	0	13	1	8	2	7	4	5	4	4.10
mol4121	CCC1=C2C(OC)C(C)N2C(=N)O1	9	1	13	1	6	2	6	4	1	6	4.61
mol4122	CC12CC3N1C1C4CC1C2(N)C=C34	11	1	13	0	14	1	2	2	3	6	3.67
mol4123	CC1=C(OC(C#N)C(=C)C1)C=NO	9	0	13	2	5	1	6	4	2	4	4.14
mol4124	CN1C2CC(ONC(=O)OC2)C1=N	7	2	13	2	11	0	9	6	5	5	4.83
mol4125	CC1=NOC2C(N)COC2=C1	7	1	11	0	8	2	6	4	5	4	4.28
mol4126	CC1=COC=CC2NCC(C1)C2N	10	1	13	0	10	2	4	3	7	4	4.51
mol4127	C1OC2C3NC4C2C11CN=C4NC31	9	3	13	0	16	1	5	4	6	6	4.00
mol4128	CCC1CC(O)C1(CC)CC#C	11	0	12	0	4	0	2	1	1	2	5.48
mol4129	CCN=C1NCC(=C)C2N1CC2=O	9	2	13	3	9	0	5	4	3	5	3.93
mol4130	NC1=CC=C2CNCCCC2=C1	10	1	12	0	9	3	2	2	8	3	4.21
mol4131	CC(N)C(C)C1CC(C)C1C#C	11	0	12	0	4	0	1	1	1	3	5.35
mol4132	CNC1=NC2C(CO1)C2OCOC	8	1	13	0	7	1	8	5	3	4	4.98
mol4133	CC1(NCC(C#C)C11CC1)C=NO	10	1	13	1	8	0	4	3	4	1	4.77
mol4134	CCC(O)C1(CNCC1O)C#C	9	1	12	0	5	0	5	3	3	1	5.23
mol4135	CC1C=CC23OC4C(NC4C12)C3C	11	1	13	0	13	1	3	2	4	6	4.78
mol4136	CCC(C)C1=CC(C)N(OC1)C=N	10	1	13	1	5	1	4	3	3	3	4.92
mol4137	NC(=N)C1=CC2=C(CC1)C=C(O)S2	9	0	13	1	7	3	4	3	5	4	3.56
mol4138	CC12CC1CC1C(N3CC3)C1(C)C2	12	1	13	0	13	0	1	1	5	4	5.21
mol4139	CC12CC3OCC(N(C1)C=O)C23O	9	1	13	1	11	0	7	4	4	3	5.02
mol4140	CNC1=C(N)C(O)=C2CC(C)=CN12	9	1	13	0	6	3	5	4	2	6	4.10
mol4141	CC1C2ON=COC3COC3(C)C12	9	1	13	0	12	1	7	4	6	4	4.27
mol4142	CC1(OCC=NOC1C#C)C=C	9	1	12	1	6	1	5	3	5	1	4.71
mol4143	CC1=C2C(N)C(=C)OC2CC1CN	10	0	13	1	8	1	4	3	2	6	4.32
mol4144	NC1=CC=C2N1CC1(N)C=CC=C21	10	1	13	0	9	4	3	3	6	4	3.43
mol4145	CCC1=CC23NCC2NCC3=CO1	10	2	13	0	11	2	4	3	7	3	4.52
mol4146	CC(C)=NNC1C=CCCC1(C)C	11	0	13	1	5	1	2	2	4	1	4.47
mol4147	CC(=O)C12CC1CC1=CC=C(O)N21	10	1	13	1	9	2	5	3	4	4	4.14
mol4148	CC1NC(CC(C)=C)C1N(C)C	10	1	12	1	4	0	2	2	1	3	4.59
mol4149	CN1C=NN=CC(O)(C=O)C1C=C	8	3	13	2	5	2	7	5	4	2	3.78
mol4150	CC1=CC2C3N2C2C(C12)C3=NN=C	10	1	13	2	11	1	3	3	1	8	4.09
mol4151	CC(=C)C1ON2CC(=O)N=C2C1=C	9	2	13	3	8	1	6	4	3	5	3.92
mol4152	CN(CCN)C1(CCOCC1)C#C	10	0	13	0	6	0	4	3	5	0	4.93
mol4153	CC12CN1CC(C=O)=CS(=O)(=O)C2	8	1	13	3	8	1	7	4	4	2	3.90
mol4154	N=C1NCC23CC4CC(C=C4)N2C13	10	2	13	1	14	1	3	3	6	5	4.56
mol4155	CC1C(O)CN1CCN(N)C(C)=N	8	1	13	1	4	0	6	5	1	3	4.98
mol4156	CN(C)CC1C2CN2C(CO)C1N	9	1	13	0	7	0	5	4	1	5	5.03
mol4157	CC1C2CNC3(C)C(C(=O)N2)C13O	9	2	13	1	11	0	6	4	3	4	5.56
mol4158	CNCCC(NC(=O)CC#C)C#C	10	0	13	1	0	0	4	3	0	0	4.88
mol4159	CC=C(C)C12CN1CCC(O)C2N	10	1	13	1	8	0	4	3	3	3	4.77
mol4160	CC(=C)C12CC(N1)C1=C2C=NN1N	9	3	13	1	9	2	4	4	4	4	4.81
mol4161	COC(=C)C(=O)C=CN=CN	7	0	11	4	0	0	6	4	0	0	3.77
mol4162	C1NC2=CNOCOC=C1CN=N2	7	4	13	0	11	3	8	6	11	2	3.52
mol4163	COC1CC=NNCCC#CC1	9	2	12	0	8	1	4	3	9	1	3.70
mol4164	CC(CN)C12CC1N(C)C1CC21C	11	1	13	0	9	0	2	2	2	3	5.10
mol4165	CNC(C(C)C)C(COC)=NN	8	0	12	1	0	0	5	4	0	0	4.50
mol4166	CCCCN1C(C=CC1=N)C(N)=O	9	1	13	2	4	1	5	4	2	3	4.16
mol4167	ON=CNCC(=C)CCON=C	7	0	12	3	0	0	7	5	0	0	4.40
mol4168	CN1CC2C=NN=CON=CCC12	8	4	13	0	10	3	6	5	9	3	3.84
mol4169	CNC1(C)C2NC22CC=CC2C1=O	10	1	13	1	10	1	4	3	4	3	4.25
mol4170	CC12CCNC(COC1)C(C=C)=C2	11	1	13	1	10	1	3	2	7	2	4.01
mol4171	CCOC12COC1(C)COC2	8	0	11	0	8	0	6	3	5	0	5.58
mol4172	C1CC2C3CC4C5N4CC3CC25C1	12	1	13	0	17	0	1	1	6	6	5.62
mol4173	C=COC1=NN2C=CC(=O)C2=C1	8	2	12	2	6	3	6	4	4	4	3.25
mol4174	CC12CCC3C=CC(N1)C3C2(C)C	12	1	13	0	11	1	1	1	5	3	4.64
mol4175	CCC1=C2C=CCON2C(N)=N1	8	2	12	0	7	3	5	4	5	4	3.99
mol4176	CC(NC1CC1CO)C1=CCNC1	10	1	13	0	7	1	4	3	5	3	4.53
mol4177	CN1C2CC(N)CC3C(O)C3C12C	10	1	13	0	11	0	4	3	2	6	5.10
mol4178	CCC1C(C)C1ONC(NO)=NN	7	0	13	1	3	0	8	6	0	3	4.76
mol4179	CC12OC(=N)NC1=NN1CC1C2O	7	3	13	1	11	1	8	6	4	5	4.70
mol4180	CN1OCCNC(=NC=O)N=C1C	7	3	13	2	7	1	8	6	5	3	4.41
mol4181	NCCC(CC1(O)CC1)C=C	9	0	11	1	3	0	3	2	2	0	5.03
mol4182	CC1NC2C1CC1(CN1C2=N)C=O	9	2	13	2	11	0	5	4	3	5	4.08
mol4183	CC1=NOC2(C)CCC(CC1N)O2	9	1	13	0	10	1	6	4	6	3	4.62
mol4184	N=C1CCC2C3CC(C3)CNN12	9	2	12	1	13	0	3	3	6	5	5.00
mol4185	CNCC12C(N)C1NCC2CC=C	10	1	13	1	7	0	3	3	2	3	4.69
mol4186	N#CC1NCC23NC2C2CC2C3=C1	10	2	13	0	13	1	3	3	5	5	4.59
mol4187	CC1(N)COC1C1(N)C2CCNC12	9	1	13	0	11	0	5	4	5	3	4.96
mol4188	CC1CC(=C)C(N1C)C1=CNN=N1	9	4	13	1	8	2	4	4	5	5	4.61
mol4189	C=CN1N2C3CC3NN=C2CC1=O	8	4	13	2	11	1	6	5	4	6	4.10
mol4190	CC(O)C1C=NNC1C=C	7	2	10	1	4	1	4	3	3	2	4.55
mol4191	C#CCNCCOC1=NC=CO1	8	1	12	0	3	2	6	4	4	1	4.72
mol4192	CC(CC(=O)C1(C)CCO1)C(N)=O	9	0	13	2	4	0	7	4	3	0	4.31
mol4193	CCC1(N)C2CC(O2)C2=C1ON=N2	8	2	13	0	10	2	7	5	5	4	3.83
mol4194	CC1CN2N(CC#N)C(=N)C=C2N1	8	3	13	1	7	2	5	5	3	5	4.51
mol4195	CC12C3OC(C4CN14)C(O)(CO)C23	9	1	13	0	12	0	7	4	2	5	5.37
mol4196	CCCC12OCCN3CC1C2C3	10	1	12	0	11	0	3	2	5	3	5.52
mol4197	CC1OCC2=NN=CNC2=CC1N	8	3	13	0	9	3	6	5	7	4	3.73
mol4198	CC12COC1C(O)C(CN)C2(C)O	9	0	13	0	8	0	7	4	2	3	5.29
mol4199	COCC1OS(=O)(=O)CCC2OC12	7	0	13	2	9	0	10	5	4	3	5.32
mol4200	CC1C2CN1C(C)(C#C)C(C=C)=C2	12	1	13	1	7	1	1	1	2	4	4.17
mol4201	CC(NC(CCC#N)C=C)C=O	9	0	12	2	0	0	4	3	0	0	4.55
mol4202	CCC1=NC2C(N)C2ON=CN1O	7	3	13	0	8	2	8	6	4	5	3.77
mol4203	NC1=C(OC=C1Cl)C1OC1C1CN1	8	1	13	0	9	2	6	4	5	6	4.37
mol4204	CC1COCOC(=NO)C1(C)N	7	0	12	1	7	0	8	5	4	2	4.91
mol4205	CC1=CC=CC2(C)CC1N2CC=C	12	1	13	1	7	2	1	1	4	3	3.98
mol4206	CC12C3CC4(C)CC(C(N)C1N4)N23	10	2	13	0	13	0	3	3	3	5	5.18
mol4207	OC1C2CCC1(O2)C(=C)C1CO1	9	0	12	1	10	0	6	3	5	3	4.97
mol4208	C1CN2C3C2C2=COC1C3CC=C2	11	1	13	0	14	2	3	2	7	6	3.48
mol4209	CC=CCC12CNC(C1)S(=O)(=O)C2	9	1	13	3	8	0	5	3	4	1	4.78
mol4210	CC1(C)CON=CCC(=C)C1C#C	11	1	13	1	7	1	3	2	5	2	4.48
mol4211	CC#CC(C)(OC=C)C(=N)N(C)O	9	0	13	2	0	0	6	4	0	0	4.62
mol4212	CCC1CC(C)CC2ON=CC1O2	10	1	13	0	10	1	5	3	6	4	5.05
mol4213	CS(=O)(=O)C#CC1=CCOC1C=O	8	0	13	3	4	1	8	4	3	2	3.85
mol4214	CC#CC1NN=C2NC(=C)NC=C12	9	4	13	1	8	2	4	4	5	4	3.89
mol4215	C=C1C2N(CC11CON=C2O1)C=N	8	2	13	2	11	1	7	5	5	4	2.84
mol4216	CC(OC1CN(NC1=N)C=O)C#C	8	2	13	2	5	0	7	5	2	3	4.80
mol4217	OC1CC2C=CCC1(C#C)C2O	10	0	12	0	8	1	4	2	4	3	4.96
mol4218	CC1C(O)CCN(C)CC=C1CO	10	1	13	0	7	1	5	3	4	4	4.77
mol4219	CC1CC2C3CCC(N=C(C)N1)C23	11	2	13	0	12	1	2	2	5	6	3.89
mol4220	CCNC1=C(NC)SC(NC=O)=N1	7	1	13	1	3	2	6	5	2	3	3.81
mol4221	CS(=O)(=O)C=C1CC=CCCO1	8	0	12	3	6	1	6	3	6	1	4.61
mol4222	CC1N2CC2C23NC12CCOC3C	10	2	13	0	14	0	4	3	5	4	5.54
mol4223	C=C1CN2C=C(C=O)C=C2OCO1	9	1	13	2	9	2	7	4	6	4	4.28
mol4224	OC1=CSN2C1=NC(=N)CCC2=C	8	2	13	2	9	2	5	4	5	5	3.60
mol4225	CN1CC(=O)CC1C1(CN1)C(O)=O	8	2	13	2	8	0	8	5	4	3	4.46
mol4226	CNC1CC(=C)C(OC1=O)C#N	8	0	12	2	6	0	6	4	2	4	4.53
mol4227	CC=CC(=CC)C=CCCN1CC1	12	1	13	3	3	0	1	1	2	1	3.85
mol4228	CC1OC(C2CC2)C2NC2C=C1C	11	1	13	0	11	1	3	2	5	6	4.45
mol4229	O=CC1CCCC11C2OC1C=C2	10	0	12	1	11	1	4	2	6	3	4.48
mol4230	C1CC2(CCC3C=NN=CC23)CO1	10	2	13	0	13	2	4	3	10	2	4.13
mol4231	CCC1(O)CC(N)C1C1=CCOC1	10	0	13	0	8	1	5	3	5	3	4.50
mol4232	C=CC=CN=C1NCCC11CCC1	11	1	13	3	9	0	2	2	6	1	3.77
mol4233	CCC1OCC1C1=NN(C=O)N=N1	7	4	13	1	7	2	8	6	5	4	4.06
mol4234	NN=C1CCNC11C=CCC1=C	9	1	12	2	9	1	3	3	6	2	4.39
mol4235	CC(C)C=CC12CC1(N)C(=N)NC2	10	1	13	2	7	0	3	3	3	1	4.48
mol4236	CC1=C(CN)CCOC1=NN=C	8	0	12	2	5	1	5	4	3	3	4.00
mol4237	CC1(C=C)C2CC3C(O2)C3(N)C1O	10	0	13	1	10	0	5	3	2	4	4.89
mol4238	CNC1C2NCC(CO)C2S1(=O)=O	7	1	13	2	8	0	8	5	2	4	4.39
mol4239	C1CN1N=C1CCCNC2CNC12	9	3	13	1	13	0	4	4	8	4	4.32
mol4240	C=C1CC2C3C1C1=CCCC1N23	11	1	12	1	13	1	1	1	4	7	4.55
mol4241	C#CC12COC3CC=NOCC13O2	9	1	13	0	12	1	7	4	8	1	4.32
mol4242	C=C1OCC2OC3C2C1NC3=O	8	1	12	2	12	0	7	4	4	6	4.76
mol4243	CC1N2C3CC11CCOC(C1)=CC23	11	1	13	0	14	1	3	2	6	5	3.32
mol4244	CC1(C)OCC(C(=O)C#N)C11CN1	9	1	13	1	8	0	6	4	4	1	3.89
mol4245	NC(=S)NCC(=O)OC=CC1CN1	7	1	13	3	3	0	7	5	2	1	3.87
mol4246	CC1=CC(CCOCC=C)NN=C1	10	2	13	1	4	2	4	3	4	2	4.06
mol4247	CC1(CCC2CC2C1O)C1(N)CC1	11	0	13	0	11	0	3	2	5	3	5.50
mol4248	CC1COC=C2CNCC2(C)OC1	10	1	13	0	11	1	5	3	8	2	4.59
mol4249	CC1NCC2=CC3OC12CC3N	9	1	12	0	11	1	4	3	5	4	4.47
mol4250	CC1=CC2(CON=C2C)CC1C#N	10	1	13	0	8	2	4	3	5	3	4.76
mol4251	CC12CC3CON=C3C=C1CC=C2	11	1	13	0	11	3	3	2	8	3	4.17
mol4252	CC1(C(O)C#N)C2CC3C(CO2)N13	9	1	13	0	10	0	6	4	3	4	5.11
mol4253	C1NCC23CC1(OC=C2)ON=CN3	8	3	13	0	13	2	7	5	11	0	4.84
mol4254	CC12CC3CNC1(C)C2CC1OC31	11	1	13	0	14	0	3	2	5	4	2.76
mol4255	CCC1OC(C)CC2=C1N=NN2N	8	3	13	0	8	2	6	5	4	5	4.95
mol4256	CC12CC1N(N=CNN)C(CO)C2	8	1	13	1	7	0	6	5	2	3	4.69
mol4257	CC1N2CC2CCCC1=CCN	10	1	12	1	9	0	2	2	4	4	4.60
mol4258	CC=CCNN=C1CCC=CN1C	10	1	13	2	5	1	3	3	4	2	4.19
mol4259	CCN1CC2CC1(C)C(C)CC=C2	12	1	13	0	9	1	1	1	5	3	4.63
